uniqueID,site,plot,quad,ind,emerg.date,phen.1,itero.per?,date.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_08.08.2017,flrs_08.08.2017,fruits_08.08.2017,longest.fruit.1,herb_08.08.2017,phen.2,date.2,stem.diam.2,height.2,total.branch.2,longest.leaf.2,buds_14.08.2017,flrs_14.08.2017,fruits_14.08.2017,longest.fruit.2,herb_14.08.2017,phen.3,date.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_21.08.2017,flrs_21.08.2017,fruits_21.08.2017,longest.fruit.3,herb_21.08.2017,ind,phen.4,date.4,stem.diam.4,height.4,total.branch.4,longest.leaf.4,buds_28.08.2017,flrs_28.08.2017,fruits_28.08.2017,longest.fruit.4,herb_28.08.2017,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_03.09.2017,flrs_03.09.2017,fruits_03.09.2017,longest.fruit.5,herb_03.09.2017,date.6,phen.6,stem.diam6,height.6,total.branch.6,longest.leaf.6,buds_11.09.2017,flrs_11.09.2017,fruits_11.09.2017,longest.fruit.6,herb_11.09.2017,date.7,phen.7,stem.diam.7,height.7,total.branch.7,longest.leaf.7,buds_18.09.2017,flrs_18.09.2017,fruits_18.09.2017,longest.fruit.7,herb_18.09.2017,date.8,phen.8,stem.diam.8,height.8,total.branch.8,longest.leaf.8,buds_30.09.2017,flrs_30.09.2017,fruits_30.09.2017,longest.fruit.8,canopy.width.8,herb_30.09.2017
LV1 P2 QNA #10-5,LV1,2,NA,5-Oct,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-Oct,F,8/29/17,1.91,8.5,2,NA,11,6,3,1.3,NA,9/3/17,F,1.99,9.6,3,NA,7,2,8,4.5,NA,9/12/17,P,1.99,9.6,3,NA,7,0,10,4.6,NA,9/19/17,P,1.99,9.6,3,NA,2,0,10,4.6,NA,9/30/17,P,1.85,9.4,2,NA,0,0,3,4.4,NA,NA
LV1 P2 QNA #10-6,LV1,2,NA,6-Oct,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Oct,F,8/29/17,1.83,8.3,1,NA,5,5,5,3.1,NA,9/3/17,F,2.37,9,1,NA,4,3,6,4.6,NA,9/12/17,P,2.37,10,1,NA,4,0,7,4.7,NA,9/19/17,P,2.37,10,1,NA,0,0,5,4.7,NA,9/30/17,P,2.27,9.5,1,NA,0,0,5,5,NA,NA
LV1 P2 QNA #11,LV1,2,NA,11,(8/9/17),V,N,8/9/17,1.79,3.5,1,0.7,NA,NA,NA,NA,NA,B,8/14/17,1.79,3.5,1,NA,10,NA,NA,NA,NA,F,8/22/17,1.79,7.4,3,NA,13,1,NA,NA,NA,11,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/3/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV1 P2 QNA #12,LV1,2,NA,12,(8/9/17),V,N,8/9/17,2.61,3.8,1,2,NA,NA,NA,NA,NA,B,8/14/17,2.61,3.8,1,NA,20,NA,NA,NA,NA,F,8/22/17,2.61,8.2,6,NA,36,1,NA,NA,NA,12,F,8/29/17,3.43,12.3,6,NA,26,20,8,1.7,NA,9/3/17,F,3.76,13.3,6,NA,14,11,30,5.4,NA,9/12/17,F,3.76,13.3,6,NA,5,1,25,5.6,NA,9/19/17,P,3.76,13.3,6,NA,0,0,25,5.6,NA,9/30/17,P,4.53,13.4,5,NA,0,0,24,5.5,NA,NA
LV1 P2 QNA #12-1,LV1,2,NA,1-Dec,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-Dec,F,8/29/17,2.08,12,2,NA,4,6,4,2.2,NA,9/3/17,F,2.61,13.2,2,NA,3,1,10,6,NA,9/12/17,P,2.61,13.2,2,NA,7,0,8,6,NA,9/19/17,P,2.61,13.2,2,NA,0,0,10,6,NA,9/30/17,P,2.04,13,2,NA,0,0,6,5.5,NA,NA
LV1 P2 QNA #12-2,LV1,2,NA,2-Dec,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-Dec,F,8/29/17,2.06,5.6,2,NA,5,6,0,NA,1,9/3/17,F,2.66,9.4,2,NA,4,2,5,2.8,NA,9/12/17,F,2.66,9.4,2,NA,3,1,8,4.1,NA,9/19/17,P,2.66,9.4,2,NA,0,0,8,4.1,NA,9/30/17,P,2.37,9.7,1,NA,0,0,3,4.5,NA,NA
LV1 P2 QNA #12-3,LV1,2,NA,3-Dec,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3-Dec,V,8/29/17,1.11,3.5,1,0.9,NA,NA,NA,NA,NA,9/3/17,V,1.11,3.5,1,0.9,NA,NA,NA,NA,NA,9/12/17,V,1.11,3.5,1,0.9,NA,NA,NA,NA,NA,9/19/17,V,1.11,3.5,1,0.9,NA,NA,NA,NA,NA,9/30/17,V,1.23,3.6,1,1,NA,NA,NA,NA,1.9,NA
LV1 P2 QNA #12-4,LV1,2,NA,4-Dec,(9/3/17),NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-Dec,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/3/17,F,2.8,8,3,NA,10,4,1,0.4,NA,9/12/17,F,2.8,10.2,3,NA,16,1,6,5,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,F,3.72,10.5,3,NA,8,2,6,5.4,NA,NA
LV1 P2 QNA #13,LV1,2,NA,13,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV1 P2 QNA #14,LV1,2,NA,14,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV1 P2 QNA #15,LV1,2,NA,15,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,P,2.8,10.2,3,NA,14,0,6,5,NA,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV1 P2 QNA #15-1,LV1,2,NA,15-1,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-1,V,8/29/17,1.21,2.5,1,0.6,NA,NA,NA,NA,NA,9/3/17,V,1.21,3,1,0.6,NA,NA,NA,NA,NA,9/12/17,V,1.21,3,1,0.6,NA,NA,NA,NA,NA,9/19/17,V,1.21,3,1,0.6,NA,NA,NA,NA,NA,9/30/17,V,1.29,2.6,1,1,NA,NA,NA,NA,1.5,NA
LV1 P2 QNA #15-2,LV1,2,NA,15-2,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-2,F,8/29/17,1.77,10.6,1,NA,8,5,0,NA,NA,9/3/17,F,1.77,11,1,NA,5,4,4,4.3,NA,9/12/17,F,1.77,13,1,NA,4,2,8,6.4,NA,9/19/17,F,1.77,13,1,NA,3,1,10,6.4,NA,9/30/17,P,1.76,12.3,1,NA,0,0,4,5.9,NA,NA
LV1 P2 QNA #16,LV1,2,NA,16,(8/9/17),V,N,8/9/17,0.75,0.7,1,0.4,NA,NA,NA,NA,NA,V,8/14/17,0.75,0.7,1,0.4,NA,NA,NA,NA,NA,V,8/22/17,0.75,1.1,1,0.4,NA,NA,NA,NA,NA,16,V,8/29/17,0.75,1.4,1,0.3,NA,NA,NA,NA,NA,9/3/17,V,0.75,1.4,1,0.4,NA,NA,NA,NA,NA,9/12/17,V,0.75,1.4,1,0.4,NA,NA,NA,NA,NA,9/19/17,V,0.75,1.4,1,0.4,NA,NA,NA,NA,NA,9/30/17,V,1.12,1.2,1,0.6,NA,NA,NA,NA,1.1,NA
LV1 P2 QNA #16-1,LV1,2,NA,16-1,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-1,V,8/29/17,0.74,1.5,1,0.3,NA,NA,NA,NA,NA,9/3/17,V,0.74,1.5,1,0.3,NA,NA,NA,NA,NA,9/12/17,V,0.74,1.5,1,0.3,NA,NA,NA,NA,NA,9/19/17,V,0.74,1.5,1,0.3,NA,NA,NA,NA,NA,9/30/17,V,1.27,1.6,1,0.4,NA,NA,NA,NA,0.9,NA
LV1 P2 QNA #17,LV1,2,NA,17,(8/9/17),V,N,8/9/17,1.34,2.2,1,1,NA,NA,NA,NA,NA,V,8/14/17,1.34,2.2,1,1,NA,NA,NA,NA,NA,B,8/22/17,1.34,2.6,2,NA,9,NA,NA,NA,NA,17,F,8/29/17,1.66,6,2,NA,6,2,0,NA,NA,9/3/17,F,1.66,6.8,2,NA,6,2,3,1.5,NA,9/12/17,F,1.66,9.1,2,NA,8,7,7,7,NA,9/19/17,F,1.66,9.1,2,NA,5,2,8,5.4,NA,9/30/17,F,2.89,10.5,1,NA,2,1,7,5.4,NA,NA
LV1 P2 QNA #18,LV1,2,NA,18,(8/9/17),V,N,8/9/17,1.59,2.4,1,1,NA,NA,NA,NA,NA,B,8/14/17,1.59,2.4,1,NA,5,NA,NA,NA,NA,F,8/22/17,1.59,5.7,1,NA,6,2,NA,NA,NA,18,F,8/29/17,2.62,9.2,1,NA,0,5,4,1.3,NA,9/3/17,P,2.62,10,1,NA,NA,NA,9,4.5,NA,9/12/17,P,2.62,10,1,NA,0,9,9,9,NA,9/19/17,P,2.62,10,1,NA,0,0,9,4.5,NA,9/30/17,P,2.08,9.2,1,NA,0,0,8,4.4,NA,NA
LV1 P2 QNA #18-1,LV1,2,NA,18-1,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-1,V,8/29/17,1.4,2.1,1,1.2,NA,NA,NA,NA,NA,9/3/17,V,1.4,2.1,1,1.2,NA,NA,NA,NA,NA,9/12/17,V,1.4,2.1,1,1.2,NA,NA,NA,NA,NA,9/19/17,V,1.4,2.1,1,1.2,NA,NA,NA,NA,NA,9/30/17,V,2.01,2.2,1,1.5,NA,NA,NA,NA,3.1,NA
LV1 P2 QNA #18-2,LV1,2,NA,18-2,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-2,V,8/29/17,0.99,1,1,0.6,NA,NA,NA,NA,NA,9/3/17,V,0.99,1,1,0.6,NA,NA,NA,NA,NA,9/12/17,V,0.99,1,1,0.6,NA,NA,NA,NA,NA,9/19/17,V,0.99,1,1,0.6,NA,NA,NA,NA,NA,9/30/17,V,1.14,1.1,1,0.8,NA,NA,NA,NA,1.4,NA
LV1 P2 QNA #18-3,LV1,2,NA,18-3,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-3,F,8/29/17,2.51,19.2,3,NA,9,8,9,6.7,NA,9/3/17,F,3.03,20.1,2,NA,7,4,12,7.3,NA,9/12/17,P,3.03,20.1,2,NA,0,13,13,13,NA,9/19/17,P,3.03,20.1,2,NA,0,0,14,7.4,NA,9/30/17,P,2,18.3,2,NA,0,0,9,7.5,NA,NA
LV1 P2 QNA #19,LV1,2,NA,19,(8/9/17),B,N,8/9/17,2.2,3.5,1,1.5,3,NA,NA,NA,NA,B,8/14/17,2.2,8.2,1,NA,19,NA,NA,NA,NA,F,8/22/17,2.45,16.2,3,NA,19,7,NA,NA,NA,19,F,8/29/17,2.45,10.5,1,NA,7,3,2,1.6,NA,9/3/17,F,2.45,11.7,1,NA,4,3,4,6.4,NA,9/12/17,F,2.45,11.7,1,NA,1,4,4,4,NA,9/19/17,P,2.45,11.7,1,NA,3,3,7,6.6,NA,9/30/17,P,1.79,12.1,1,NA,0,0,6,6.7,NA,NA
LV2 P1 QNA #1,LV2,1,NA,1,(8/8/17),F,N,8/8/17,3.93,14.5,3,NA,NA,3,1,1.5,2,B/P,8/14/17,3.94,14.5,3,NA,0,0,3,6.2,NA,F,8/22/17,3.94,14.5,3,NA,40,2,4,6.2,NA,1,F,8/29/17,3.94,14.5,3,NA,50,18,7,6.5,NA,9/5/17,F,6.33,14.3,7,NA,35,23,25,6.5,NA,9/12/17,F,6.33,14.3,7,NA,30,11,35,6.5,NA,9/19/17,F,6.33,15.5,7,NA,18,10,33,6,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #1-1,LV2,1,NA,1-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.3,1.9,1,2,NA,NA,NA,NA,NA,1-Jan,V,8/29/17,1.3,1.9,1,2,NA,NA,NA,NA,NA,9/5/17,V,2.82,3.2,1,2.7,NA,NA,NA,NA,NA,9/12/17,V,3.08,3.2,1,3,NA,NA,NA,NA,NA,9/19/17,V,3.54,3.5,1,3.4,NA,NA,NA,NA,1,10/1/17,V,3.7,2.1,1,1.3,NA,NA,NA,NA,7.5,NA
LV2 P1 QNA #1-2,LV2,1,NA,2-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.25,1.6,1,1.3,NA,NA,NA,NA,NA,2-Jan,V,8/29/17,1.25,1.6,1,1.3,NA,NA,NA,NA,NA,9/5/17,V,1.79,1.6,1,1.6,NA,NA,NA,NA,NA,9/12/17,V,1.92,2,1,2,NA,NA,NA,NA,1,9/19/17,V,1.92,2.6,1,2.1,NA,NA,NA,NA,1,10/1/17,V,2.03,2.2,1,2.1,NA,NA,NA,NA,4.8,NA
LV2 P1 QNA #1-3,LV2,1,NA,3-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.16,1.9,1,1.5,NA,NA,NA,NA,NA,3-Jan,V,8/29/17,1.16,1.9,1,1.5,NA,NA,NA,NA,NA,9/5/17,V,1.61,2.1,1,2.2,NA,NA,NA,NA,NA,9/12/17,V,1.61,3,1,2.6,NA,NA,NA,NA,1,9/19/17,V,1.61,3,1,2.6,NA,NA,NA,NA,1,10/1/17,V,2.05,0.2,1,2.7,NA,NA,NA,NA,5.7,1
LV2 P1 QNA #1-4,LV2,1,NA,4-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.4,1.7,1,1.6,NA,NA,NA,NA,NA,4-Jan,V,8/29/17,1.4,1.7,1,1.6,NA,NA,NA,NA,NA,9/5/17,V,2,2.3,1,2.5,NA,NA,NA,NA,NA,9/12/17,V,2,2.3,1,2.6,NA,NA,NA,NA,NA,9/19/17,V,2,2.3,1,2.5,NA,NA,NA,NA,NA,10/1/17,V,3.39,2.7,1,3.3,NA,NA,NA,NA,6.4,NA
LV2 P1 QNA #1-5,LV2,1,NA,5-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.46,1.8,1,1.5,NA,NA,NA,NA,NA,5-Jan,V,8/29/17,1.46,1.8,1,1.5,NA,NA,NA,NA,NA,9/5/17,V,2.02,3,1,2.4,NA,NA,NA,NA,NA,9/12/17,V,2.02,3,1,2.6,NA,NA,NA,NA,NA,9/19/17,V,2.02,3,1,2.4,NA,NA,NA,NA,NA,10/1/17,V,2.28,4.5,1,3.3,NA,NA,NA,NA,6.2,NA
LV2 P1 QNA #1-5-1,LV2,1,NA,1/5/01,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/01,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.75,2,1,2.1,NA,NA,NA,NA,NA,9/12/17,V,1.75,2,1,2.5,NA,NA,NA,NA,NA,9/19/17,V,1.75,2,1,2.1,NA,NA,NA,NA,NA,10/1/17,V,2.83,2.9,1,2.8,NA,NA,NA,NA,5.6,NA
LV2 P1 QNA #1-5-2,LV2,1,NA,1/5/02,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/02,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.42,2.1,1,2,NA,NA,NA,NA,NA,9/12/17,V,1.42,2.1,1,2.6,NA,NA,NA,NA,NA,9/19/17,V,1.42,2.1,1,2,NA,NA,NA,NA,NA,10/1/17,V,1.87,2.3,1,0.19,NA,NA,NA,NA,4.5,NA
LV2 P1 QNA #1-5-3,LV2,1,NA,1/5/03,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/03,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.83,3.3,1,2.4,NA,NA,NA,NA,NA,9/12/17,V,1.83,3.3,1,2.6,NA,NA,NA,NA,NA,9/19/17,V,1.83,3.3,1,2.4,NA,NA,NA,NA,NA,10/1/17,V,2.91,4.3,1,3.6,NA,NA,NA,NA,6.5,NA
LV2 P1 QNA #1-6,LV2,1,NA,6-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.15,1.7,1,1.7,NA,NA,NA,NA,NA,6-Jan,V,8/29/17,1.15,1.7,1,1.7,NA,NA,NA,NA,NA,9/5/17,V,1.6,2.8,1,2.7,NA,NA,NA,NA,NA,9/12/17,V,1.6,2.8,1,3,NA,NA,NA,NA,NA,9/19/17,V,1.6,2.8,1,2.7,NA,NA,NA,NA,NA,10/1/17,V,3.64,2.7,1,2.9,NA,NA,NA,NA,6.7,1
LV2 P1 QNA #1-6-1,LV2,1,NA,1/6/01,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/6/01,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.95,2.6,1,2,NA,NA,NA,NA,NA,9/12/17,V,1.95,3,1,2.4,NA,NA,NA,NA,NA,9/19/17,V,1.95,2.6,1,2,NA,NA,NA,NA,NA,10/1/17,V,2.17,2.6,1,2.5,NA,NA,NA,NA,5.6,NA
LV2 P1 QNA #1-6-2,LV2,1,NA,1/6/02,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/6/02,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.9,3,1,2.2,NA,NA,NA,NA,NA,9/12/17,V,1.9,3,1,2.2,NA,NA,NA,NA,NA,9/19/17,V,1.9,3,1,2.2,NA,NA,NA,NA,NA,10/1/17,V,2.31,2.4,1,2.9,NA,NA,NA,NA,6.2,NA
LV2 P1 QNA #1-7,LV2,1,NA,7-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.27,2.2,1,1.8,NA,NA,NA,NA,NA,7-Jan,V,8/29/17,1.27,2.2,1,1.8,NA,NA,NA,NA,NA,9/5/17,V,2.53,3.2,1,3,NA,NA,NA,NA,NA,9/12/17,V,2.53,3.2,1,3,NA,NA,NA,NA,1,9/19/17,V,2.53,3.2,1,3,NA,NA,NA,NA,NA,10/1/17,V,2.97,3.1,1,3,NA,NA,NA,NA,5,NA
LV2 P1 QNA #1-8,LV2,1,NA,8-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.12,2.5,1,1.7,NA,NA,NA,NA,NA,8-Jan,V,8/29/17,1.12,2.5,1,1.7,NA,NA,NA,NA,NA,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,SX/X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P1 QNA #1-9,LV2,1,NA,9-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.92,1.7,1,2,NA,NA,NA,NA,NA,9-Jan,V,8/29/17,1.92,1.7,1,2,NA,NA,NA,NA,NA,9/5/17,V,2.46,3,1,2.6,NA,NA,NA,NA,NA,9/12/17,V,2.46,3,1,3.5,NA,NA,NA,NA,1,9/19/17,V,2.46,3,1,2.6,NA,NA,NA,NA,NA,10/1/17,V,3.54,2.4,1,3.9,NA,NA,NA,NA,7.8,NA
LV2 P1 QNA #1-9-1,LV2,1,NA,1/9/01,(9/5/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/9/01,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,2.43,2.6,1,2.8,NA,NA,NA,NA,NA,9/12/17,V,2.43,2.6,1,3,NA,NA,NA,NA,1,9/19/17,V,2.43,2.6,1,2.8,NA,NA,NA,NA,NA,10/1/17,V,2.32,2,1,3.5,NA,NA,NA,NA,7.2,NA
LV2 P1 QNA #1-10,LV2,1,NA,10-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.54,2,1,2.6,NA,NA,NA,NA,NA,10-Jan,V,8/29/17,1.54,2,1,2.6,NA,NA,NA,NA,NA,9/5/17,V,3.42,3.1,3,3,NA,NA,NA,NA,NA,9/12/17,V,3.42,3.1,1,3.2,NA,NA,NA,NA,1,9/19/17,V,2.42,3.1,3,3,NA,NA,NA,NA,NA,10/1/17,V,4.11,4.5,1,3.9,NA,NA,NA,NA,7.7,NA
LV2 P1 QNA #1-11,LV2,1,NA,11-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.99,3.1,1,2.9,NA,NA,NA,NA,NA,11-Jan,V,8/29/17,1.99,3.1,1,2.9,NA,NA,NA,NA,NA,9/5/17,V,2.75,4,3,3.6,NA,NA,NA,NA,NA,9/12/17,V,2.75,5,3,4.4,NA,NA,NA,NA,1,9/19/17,V,2.75,4,3,3.6,NA,NA,NA,NA,NA,10/1/17,V,2.78,3.4,1,3.9,NA,NA,NA,NA,8.6,NA
LV2 P1 QNA #1-12,LV2,1,NA,12-Jan,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.48,2.1,1,2.7,NA,NA,NA,NA,NA,12-Jan,V,8/29/17,1.48,2.1,1,2.7,NA,NA,NA,NA,NA,9/5/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA
