"","uniqueID","site","plot","quad","ind","emerg.date","phen.1","itero.per.","date.1","stem.diam.1","height.1","total.branch.1","longest.leaf.1","buds_08.08.2017","flrs_08.08.2017","fruits_08.08.2017","longest.fruit.1","phen.2","date.2","stem.diam.2","height.2","total.branch.2","longest.leaf.2","buds_14.08.2017","flrs_14.08.2017","fruits_14.08.2017","longest.fruit.2","phen.3","date.3","stem.diam.3","height.3","total.branch.3","longest.leaf.3","buds_21.08.2017","flrs_21.08.2017","fruits_21.08.2017","longest.fruit.3","phen.4","date.4","stem.diam.4","height.4","total.branch.4","longest.leaf.4","buds_28.08.2017","flrs_28.08.2017","fruits_28.08.2017","longest.fruit.4","date.5","phen.5","stem.diam.5","height.5","total.branch.5","longest.leaf.5","buds_03.09.2017","flrs_03.09.2017","fruits_03.09.2017","longest.fruit.5","date.8","phen.8","stem.diam.8","height.8","total.branch.8","longest.leaf.8","buds_30.09.2017","flrs_30.09.2017","fruits_30.09.2017","longest.fruit.8","canopy.width.8","date.6","phen.6","stem.diam6","height.6","total.branch.6","longest.leaf.6","buds.8","flrs.6","fruits.6","longest.fruit.6","notes.6","protocol.notes.6","uniqueID_6","matches.","date.7","phen.7","stem.diam.7","height.7","total.branch.7","longest.leaf.7","buds.7","flrs.7","fruits.7","longest.fruit.7","notes.7"
"202","LV2 P2 QNA #1","LV2",2,NA,"1","(8/8/17)","F","N","8/8/17","2.49",19.5,3,NA,4,3,8,6.8,"F","8/14/17","2.49",19.5,3,NA,5,2,6,7.1,"F","8/22/17","2.49",19.5,3,NA,12,2,10,7.1,"F","8/29/17","2.49",19.5,3,NA,13,6,12,7.1,"9/5/17","F",2.49,19.5,8,NA,6,3,16,7.1,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","F","2.49","19.5","8",NA,"5","1","13","6.5","Not same as longest fruit last week",NA,"LV2 P2 QNA #1","Y","9/19/17","P",2.49,19.5,"8",NA,2,0,13,6.5,NA
"203","LV2 P2 QNA #10","LV2",2,NA,"10","(8/8/17)","P","N","8/8/17","1.91",11,1,NA,0,0,4,5.4,"P","8/14/17","1.91",11,1,NA,0,0,4,5.4,"P","8/22/17","1.91",11,1,NA,1,0,4,5.4,"F","8/29/17","1.91",11,1,NA,0,0,4,5.4,"9/5/17","P",1.91,7,3,NA,0,0,0,NA,"10/1/17","S",1.85,"6.8","3",0.6,0,0,0,NA,1.1,"9/11/17","P","1.91","7","3",NA,NA,NA,NA,NA,"2VB/ Chopped",NA,"LV2 P2 QNA #10","Y","9/19/17","S",1.91,7,"3",NA,NA,NA,NA,NA,"2 VB"
"204","LV2 P2 QNA #11","LV2",2,NA,"11","(8/8/17)","P","N","8/8/17","2.36",15,1,NA,0,0,4,5.3,"P","8/14/17","2.36",15,1,NA,0,0,4,5.6,"P","8/22/17","2.36",15,3,NA,5,0,4,5.6,"F","8/29/17","2.36",15,3,NA,9,4,4,5.6,"9/5/17","F",2.36,15,4,NA,7,3,7,5.6,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","F","2.36","15","4",NA,"7","2","7","5.6",NA,NA,"LV2 P2 QNA #11","Y","9/19/17","P",2.36,15,"4",NA,3,0,6,5.6,NA
"205","LV2 P2 QNA #12","LV2",2,NA,"12","(8/8/17)","F","N","8/8/17","1.96",13,2,NA,16,6,2,3.5,"F","8/14/17","1.96",13,2,NA,12,6,3,4.2,"F","8/22/17","1.96",13,2,NA,11,6,9,4.2,"F","8/29/17","1.96",13,2,NA,6,3,9,5.4,"9/5/17","P",1.96,13,2,NA,3,0,6,5.6,"10/1/17","S",2,"12.8","2",0.6,0,0,0,NA,2,"9/11/17","P","1.96","13","2",NA,NA,NA,NA,NA,"1VB",NA,"LV2 P2 QNA #12","Y","9/19/17","P",1.96,13,"2",NA,0,0,6,5.6,NA
"206","LV2 P2 QNA #13","LV2",2,NA,"13","(8/8/17)","P","N","8/8/17","1.67",10.9,1,NA,0,0,4,6,"P","8/14/17","1.67",10.9,1,NA,0,0,4,6,"P","8/22/17","1.67",10.9,1,NA,0,0,4,6,"P","8/29/17","1.67",10.9,1,NA,0,0,4,6,"9/5/17","S",1.67,10.9,2,NA,0,0,0,NA,"10/1/17","S",1.28,"7.4","2",1.1,0,0,0,NA,2.4,"9/11/17","V/S","1.67","10","2",NA,NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #13","Y","9/19/17","S",1.67,8,"2",NA,NA,NA,NA,NA,"1 VB; stem broke"
"207","LV2 P2 QNA #14","LV2",2,NA,"14","(8/8/17)","V","N","8/8/17","1.22",3.4,1,1.3,0,0,0,NA,"V","8/14/17","1.26",3.4,1,1.3,0,0,0,NA,"V","8/22/17","1.26",3.4,1,1.3,0,0,0,NA,"V","8/29/17","1.28",3.4,1,1.3,0,0,0,NA,"9/5/17","V",1.93,3.4,1,1.3,0,0,0,NA,"10/1/17","V",2.75,"3.9","1",1.3,0,0,0,NA,2.7,"9/11/17","V","1.93","3.5","1","1.3",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #14","Y","9/19/17","V",1.93,3.4,"1","1.3",NA,NA,NA,NA,NA
"208","LV2 P2 QNA #15","LV2",2,NA,"15","(8/8/17)","V","N","8/8/17","1.67",4.3,1,1.1,0,0,0,NA,"V","8/14/17","1.67",4.3,1,1.1,0,0,0,NA,"V","8/22/17","1.67",4.3,1,1.1,0,0,0,NA,"V","8/29/17","1.67",4.3,1,1.1,0,0,0,NA,"9/5/17","V",2.04,4.3,2,1.3,0,0,0,NA,"10/1/17","V",2.16,"3.4","1",1.3,0,0,0,NA,2.8,"9/11/17","V","2.04","4.3","2","1.3",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #15","Y","9/19/17","V",2.04,4.3,"2","1.3",NA,NA,NA,NA,NA
"209","LV2 P2 QNA #16","LV2",2,NA,"16","(8/8/17)","V","N","8/8/17","1.28",3.5,1,1.3,0,0,0,NA,"V","8/14/17","1.28",3.5,1,1.3,0,0,0,NA,"V","8/22/17","1.28",3.5,1,1.3,0,0,0,NA,"V","8/29/17","1.28",3.5,1,1.3,0,0,0,NA,"9/5/17","V",1.93,5.5,1,1.3,0,0,0,NA,"10/1/17","V",2.04,"3.9","1",1.1,0,0,0,NA,2.8,"9/11/17","V","1.93","3.5","1","1.3",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #16","Y","9/19/17","V",1.93,3.5,"1","1.3",NA,NA,NA,NA,NA
"210","LV2 P2 QNA #17","LV2",2,NA,"17","(8/8/17)","P","N","8/8/17","1.7",4,2,NA,0,0,0,NA,"P","8/14/17","1.7",4,2,NA,0,0,0,NA,"P","8/22/17","1.7",4,2,NA,0,0,0,NA,"V","8/29/17",NA,NA,NA,NA,0,0,0,NA,"9/5/17","V",1.48,3,2,0.7,0,0,0,NA,"10/1/17","V",1.4,"4.8","2",0.9,0,0,0,NA,1.6,"9/11/17","V","1.48","3","2","0.7",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #17","Y","9/19/17","V",2.04,3,"2","0.7",NA,NA,NA,NA,NA
"211","LV2 P2 QNA #17-1","LV2",2,NA,"17-1","(8/22/17)",NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"F","8/22/17","2.62",9,4,NA,9,4,2,1.5,"F","8/29/17","2.62",9,4,NA,3,2,3,5.1,"9/5/17","F",2.62,9,4,NA,2,2,4,5.1,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","P","2.62","9","4",NA,"0","0","4","5.1","",NA,"LV2 P2 QNA #17-1","Y","9/19/17","P",1.93,9,"4",NA,2,0,4,5.1,"one branch broke"
"212","LV2 P2 QNA #18","LV2",2,NA,"18","(8/8/17)","P","N","8/8/17","1.29",13.8,3,NA,0,0,4,5.1,"P","8/14/17","1.29",13.8,3,NA,0,0,4,5.1,"P","8/22/17","1.29",13.8,2,NA,0,0,4,5.1,"P","8/29/17","1.29",13.8,2,NA,0,0,4,5.1,"9/5/17","P",1.93,3.1,2,NA,0,0,0,NA,"10/1/17","S",2.1,"4","2",0.9,0,0,0,NA,2.7,"9/11/17","P","1.93","3.5","1","1.3",NA,NA,NA,NA,"reproductive branch chopped/ new veg. branch",NA,"LV2 P2 QNA #18","Y","9/19/17","S",1.93,3.1,"2",NA,NA,NA,NA,NA,"1 VB"
"213","LV2 P2 QNA #19","LV2",2,NA,"19","(8/8/17)","P","N","8/8/17","1.62",14.7,2,NA,0,0,5,6.4,"P","8/14/17","1.62",14.7,2,NA,0,0,5,6.4,"P","8/22/17","1.62",14.7,4,NA,6,0,5,6.4,"F","8/29/17","1.62",14.7,4,NA,5,2,2,6.4,"9/5/17","F",1.73,10.5,4,NA,6,1,3,3.6,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","F","1.73","10.5","4",NA,NA,"1","1","4.4","other pods dehisced",NA,"LV2 P2 QNA #19","Y","9/19/17","F",1.73,10.5,"4",NA,2,2,2,4.5,NA
"214","LV2 P2 QNA #2","LV2",2,NA,"2","(8/8/17)","P","N","8/8/17","1.66",17.5,2,NA,0,0,4,5,"P","8/14/17","1.66",17.5,2,NA,6,0,5,5.6,"F","8/22/17","1.66",17.5,2,NA,17,1,5,5.5,"F","8/29/17","1.66",17.5,2,NA,19,9,5,5.5,"9/5/17","F",1.66,17.5,6,NA,10,6,11,5.5,"10/1/17","P",2.19,"11.9","2",NA,0,0,2,"4.1",NA,"9/11/17","F","1.66","17.5","6",NA,"9","1","11","5.5","",NA,"LV2 P2 QNA #2","Y","9/19/17","P",1.66,13,"6",NA,5,0,8,4,"stem broke, not same as longest fruit last week"
"215","LV2 P2 QNA #20","LV2",2,NA,"20","(8/8/17)","V","N","8/8/17","1.31",1.5,1,1.1,0,0,0,NA,"V","8/14/17","1.31",1.5,1,1.1,0,0,0,NA,"V","8/22/17","1.31",1.5,1,1.5,0,0,0,NA,"V","8/29/17","1.31",1.7,1,1.5,0,0,0,NA,"9/5/17","V",1.93,1.7,1,1.5,0,0,0,NA,"10/1/17","V",2.09,"2","1",1.8,0,0,0,NA,4.2,"9/11/17","V","1.93","1.7","1","1.5",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #20","Y","9/19/17","V",1.93,1.7,"1","1.5",NA,NA,NA,NA,NA
"216","LV2 P2 QNA #21","LV2",2,NA,"21","(8/8/17)","P","N","8/8/17","1.86",7.5,2,NA,2,0,4,2.6,"P","8/14/17","1.86",7.5,2,NA,2,0,4,2.9,"P","8/22/17","1.86",7.5,2,NA,2,0,4,2.9,"F","8/29/17","1.86",7.5,2,NA,0,1,5,2.9,"9/5/17","F",1.86,7.5,2,NA,3,1,6,2,"10/1/17","S",1.62,"6.9","2",0.4,0,0,0,NA,NA,"9/11/17","P","1.86","7.5","2",NA,"2","0","5","2.4",NA,NA,"LV2 P2 QNA #21","Y","9/19/17","P",1.86,7.5,"2",NA,NA,NA,4,2.4,"2 VB"
"217","LV2 P2 QNA #22","LV2",2,NA,"22","(8/8/17)","F","N","8/8/17","1.81",8.6,3,NA,3,1,3,3.1,"P","8/14/17","1.81",8.6,3,NA,3,0,3,3.1,"P","8/22/17","1.81",8.6,3,NA,6,0,3,3.1,"F","8/29/17","1.81",8.6,3,NA,0,1,4,3.1,"9/5/17","P",1.81,8.6,3,NA,2,0,0,NA,"10/1/17","S",1.94,"8.6","3",0.4,0,0,0,NA,1.7,"9/11/17","P","1.81","8.6","3",NA,NA,NA,NA,NA,"4 VB",NA,"LV2 P2 QNA #22","Y","9/19/17","S",1.81,8.6,"3",NA,NA,NA,NA,NA,"4 VB"
"218","LV2 P2 QNA #23","LV2",2,NA,"23","(8/8/17)","P","N","8/8/17","1.37",4.5,1,NA,0,0,0,NA,"P","8/14/17","1.37",4.5,1,NA,0,0,0,NA,"P","8/22/17","1.37",4.5,3,NA,0,0,0,NA,"P","8/29/17","1.37",4.5,3,NA,0,0,0,NA,"9/5/17","X",NA,NA,NA,NA,0,0,0,NA,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #23","Y","9/19/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","LV2 P2 QNA #23-1","LV2",2,NA,"23-1","(8/29/17)",NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/22/17",NA,NA,NA,NA,0,0,0,NA,"V","8/29/17","1.9",3.5,3,0.9,0,0,0,NA,"9/5/17","V",1.9,3.5,2,0.9,0,0,0,NA,"10/1/17","V",2.33,"2.7","2",1.1,0,0,0,NA,2.4,"9/11/17","V","1.9","3.5","2","0.9",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #23-1","Y","9/19/17","V",1.9,3.5,"2","0.9",NA,NA,NA,NA,NA
"220","LV2 P2 QNA #24","LV2",2,NA,"24","(8/8/17)","F","N","8/8/17","1.79",7,4,NA,2,2,3,4.4,"P","8/14/17","1.79",7,4,NA,5,0,4,3.2,"P","8/22/17","1.79",7,4,NA,3,1,4,3.2,"F","8/29/17","1.79",7,4,NA,4,1,5,3.2,"9/5/17","F",1.79,7,4,NA,3,1,4,3.2,"10/1/17","S",1.76,"7","4",1.2,0,0,0,NA,2.9,"9/11/17","F","1.79","7","4",NA,"2","1","5","3.2","",NA,"LV2 P2 QNA #24","Y","9/19/17","P",1.79,7,"4",NA,0,0,4,3,NA
"221","LV2 P2 QNA #25","LV2",2,NA,"25","(8/8/17)","P","N","8/8/17","0.88",4.1,1,NA,2,0,0,NA,"P","8/14/17","0.88",4.1,1,NA,2,0,0,NA,"P","8/22/17","0.88",4.1,1,2,0,0,0,NA,"F","8/29/17","0.88",4.1,1,NA,4,0,0,NA,"9/5/17","F",2.17,7.2,4,NA,3,1,6,3,"10/1/17","S",2.13,"4.6","3",0.9,0,0,0,NA,1.9,"9/11/17","F","2.17","7.2","4",NA,"2","1","9","3","",NA,"LV2 P2 QNA #25","Y","9/19/17","P",2.17,7.2,"4",NA,0,0,4,3,NA
"222","LV2 P2 QNA #26","LV2",2,NA,"26","(8/8/17)","P","N","8/8/17","1.7",8.5,1,NA,0,0,2,3.9,"P","8/14/17","1.7",8.5,1,NA,0,0,2,3.9,"P","8/22/17","1.7",8.5,1,NA,0,0,2,3.9,"S","8/29/17","1.7",8.5,1,NA,0,0,2,3.9,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #26","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","LV2 P2 QNA #26-1","LV2",2,NA,"26-1","(8/29/17)",NA,NA,"8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/22/17",NA,NA,NA,NA,0,0,0,NA,"V","8/29/17","1.33",2.9,4,1,0,0,0,NA,"9/5/17","V",1.76,2.9,4,1,0,0,0,NA,"10/1/17","V",1.43,"3.6","see notes",1.1,0,0,0,NA,1.9,"9/11/17","V","?","?","?","?","?","?","?","?","?","?","LV2 P2 QNA #26-1","Y","9/19/17","V",1.76,2.9,"4","1",NA,NA,NA,NA,NA
"224","LV2 P2 QNA #27","LV2",2,NA,"27","(8/8/17)","F","N","8/8/17","1.66",6.5,3,NA,1,2,2,1.7,"P","8/14/17","1.66",6.5,3,NA,1,0,2,3.2,"F","8/22/17","1.66",6.5,3,NA,0,1,3,3.2,"P","8/29/17","1.66",6.5,3,NA,0,1,3,3.2,"9/5/17","P",1.78,6.5,3,NA,4,0,3,3.4,"10/1/17","F",1.74,"6.5","3",0.6,0,2,1,"0.9",1.1,"9/11/17","P","1.78","6.5","3",NA,"5","0","3","0.8","1VB",NA,"LV2 P2 QNA #27","Y","9/19/17","F",1.78,6.5,"3",NA,4,2,2,3.1,"1 VB"
"225","LV2 P2 QNA #28","LV2",2,NA,"28","(8/8/17)","V","N","8/8/17","2.94",6.6,1,0.9,0,0,0,NA,"V","8/14/17","2.94",6.6,1,0.9,0,0,0,NA,"B","8/22/17","2.94",7.5,2,0.9,5,1,0,NA,"F","8/29/17","2.94",7.5,2,NA,5,2,2,1,"9/5/17","F",2.94,10,1,NA,0,1,3,4,"10/1/17","S",3,"9.4","3",0.6,0,0,0,NA,1.2,"9/11/17","P","2.94","10","1",NA,"0","0","4","4","",NA,"LV2 P2 QNA #28","Y","9/19/17","P",2.94,10,"1",NA,0,0,3,4,"1 VB"
"226","LV2 P2 QNA #29","LV2",2,NA,"29","(8/8/17)","F","N","8/8/17","1.93",10.7,1,NA,3,1,2,1.6,"P","8/14/17","1.93",10.7,1,NA,3,0,3,3.3,"P","8/22/17","1.93",10.7,1,NA,3,1,3,3.3,"F","8/29/17","1.93",10.7,1,NA,3,1,4,3.5,"9/5/17","F",1.93,10,2,NA,2,1,5,3.5,"10/1/17","P",1.4,"10.1","2",NA,0,0,1,"1.2",NA,"9/11/17","P","1.73","10","2",NA,"0","0","6","3.5","",NA,"LV2 P2 QNA #29","Y","9/19/17","P",1.73,10,"2",NA,2,0,5,3.5,NA
"227","LV2 P2 QNA #3","LV2",2,NA,"3","(8/8/17)","F","N","8/8/17","1.99",15,2,NA,2,2,6,7,"F","8/14/17","1.99",15,2,NA,0,1,6,7,"P","8/22/17","1.99",15,2,NA,6,0,7,7,"F","8/29/17","1.99",15,2,NA,2,3,8,7,"9/5/17","F",1.99,15,4,NA,2,2,9,7,"10/1/17","S",1.39,"15.4","3",NA,0,0,2,"4.1",NA,"9/11/17","P","1.99","15","4",NA,"3","0","8","7","",NA,"LV2 P2 QNA #3","Y","9/19/17","P",1.99,15,"4",NA,4,0,8,6,"stem broke, not same as longest fruit last week"
"228","LV2 P2 QNA #30","LV2",2,NA,"30","(8/8/17)","F","N","8/8/17","2.53",17.2,3,NA,3,1,4,2.7,"F","8/14/17","2.53",17.2,3,NA,2,1,4,3.4,"S","8/22/17","2.53",17.2,3,NA,0,0,4,3.4,"S","8/29/17","2.53",17.2,3,NA,0,0,4,3.4,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #30","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","LV2 P2 QNA #4","LV2",2,NA,"4","(8/8/17)","P","N","8/8/17","1.6",15.1,1,NA,0,0,2,5.4,"P","8/14/17","1.6",15.1,1,NA,0,0,2,5.4,"P","8/22/17","1.6",15.1,3,NA,4,0,2,5.6,"F","8/29/17","1.6",15.1,3,NA,6,1,2,5.6,"9/5/17","F",1.6,15.1,3,NA,6,2,4,5.6,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","F","1.6","15.1","3",NA,"4","2","4","5.6","",NA,"LV2 P2 QNA #4","Y","9/19/17","F",1.6,15.1,"4",NA,3,2,4,5.6,NA
"230","LV2 P2 QNA #5","LV2",2,NA,"5","(8/8/17)","V","N","8/8/17","1.82",3.1,4,1.1,0,0,0,NA,"V","8/14/17","1.82",3.4,4,1.1,0,0,0,NA,"V","8/22/17","1.82",3.4,4,1.1,0,0,0,NA,"V","8/29/17","1.82",3.4,4,1.1,0,0,0,NA,"9/5/17","V",2.34,3.4,4,1.1,0,0,0,NA,"10/1/17","V",2.34,"2.5","3",0.7,0,0,0,NA,2.1,"9/11/17","V","2.34","3.4","4","1.1",NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #5","Y","9/19/17","V",2.34,3.4,"4","1.1",NA,NA,NA,NA,NA
"231","LV2 P2 QNA #6","LV2",2,NA,"6","(8/8/17)","P","N","8/8/17","2.07",19.3,3,NA,0,0,8,7,"P","8/14/17","2.07",19.3,3,NA,0,0,8,7.1,"P","8/22/17","2.07",19.3,3,NA,0,0,8,7.1,"F","8/29/17","2.07",19.3,3,NA,6,2,8,7.1,"9/5/17","F",2.07,19.3,4,NA,4,3,12,7.1,"10/1/17","S",2.13,"19.5","4",NA,0,0,2,"3.9",NA,"9/11/17","P","2.07","19.3","4",NA,"2","0","11","6.5","Not same as longest fruit last week",NA,"LV2 P2 QNA #6","Y","9/19/17","P",2.07,19.3,"4",NA,2,0,13,6.5,NA
"232","LV2 P2 QNA #7","LV2",2,NA,"7","(8/8/17)","P","N","8/8/17","1.96",8,1,NA,0,0,1,4.3,"S","8/14/17","1.96",8,1,NA,0,0,1,4.3,"P","8/22/17","1.96",8,1,NA,0,0,1,4.3,"S","8/29/17","1.96",8,1,NA,0,0,1,4.3,"9/5/17","SX",NA,NA,NA,NA,0,0,0,NA,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV2 P2 QNA #7","Y","9/19/17","SX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","LV2 P2 QNA #8","LV2",2,NA,"8","(8/8/17)","F","N","8/8/17","1.53",9.3,2,NA,3,3,2,2.5,"F","8/14/17","1.53",9.3,3,NA,7,2,2,3.2,"P","8/22/17","1.53",9.3,3,NA,5,0,4,3.2,"F","8/29/17","1.53",9.3,3,NA,5,3,4,3.2,"9/5/17","F",1.53,9.3,3,NA,2,2,4,3.2,"10/1/17","S",1.82,"8.1","4",0.4,0,0,0,NA,0.8,"9/11/17","F","0.53","9.3","3",NA,"1","1","5","3.6",NA,NA,"LV2 P2 QNA #8","Y","9/19/17","F",1.53,9.3,"3",NA,1,1,6,3.8,NA
"234","LV2 P2 QNA #9","LV2",2,NA,"9","(8/8/17)","F","N","8/8/17","1.44",11.5,4,NA,4,5,2,4.5,"F","8/14/17","1.44",11.5,4,NA,4,3,2,4.5,"F","8/22/17","1.44",11.5,4,NA,5,1,4,4.5,"F","8/29/17","1.44",11.5,4,NA,0,1,5,4.5,"9/5/17","P",1.68,11.5,4,NA,0,0,5,5,"10/1/17","SX",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","P","1.68","11.5","4",NA,NA,NA,"3","4.6","Not same as longest fruit last week",NA,"LV2 P2 QNA #9","Y","9/19/17","S",1.68,11.5,"4",NA,NA,NA,3,4.6,NA
"235","LV3 P1 Q0 #1","LV3",1,0,"1","(8/8/17)","F","N","8/8/17","4.88",21.1,3,NA,14,18,7,6.1,"F","8/14/17","5.2",21.1,3,NA,40,4,7,6.1,"F","8/22/17","5.2",21.1,3,NA,85,20,10,6.1,"F","8/29/17","5.55",21.1,3,NA,103,21,13,6.1,"9/5/17","F",7.6,21.1,3,NA,98,17,10,6.1,"9/30/17","F",8.45,"20","5",NA,16,6,0,NA,NA,"9/11/17","F","7.26","21.1","3",NA,"77","19","7","3.6","Not same as longest fruit last week","","LV3 P1 Q0 #1","Y","9/19/17","F",7.26,21.1,"3",NA,70,14,15,4.4,NA
"236","LV3 P1 Q0 #1-1","LV3",1,0,"1-Jan","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.28",2.1,1,1.2,0,0,0,NA,"V","8/29/17","1.28",2.1,1,1.2,0,0,0,NA,"9/5/17","V",1.28,2.1,1,1.2,0,0,0,NA,"9/30/17","V",1.9,"5","1",1.2,0,0,0,NA,2.8,"9/11/17","V","1.28","2.1","1","1.2",NA,NA,NA,NA,NA,NA,"LV3 P1 Q0 #1-1","Y","9/19/17","V",2.8,7.5,"1","1",2.5,NA,NA,NA,NA
"237","LV3 P1 Q0 #1-2","LV3",1,0,"2-Jan","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.31",3.5,1,1.8,0,0,0,NA,"V","8/29/17","1.31",3.5,1,1.8,0,0,0,NA,"9/5/17","V",1.31,3.5,1,1.8,0,0,0,NA,"9/30/17","V",2.49,"5.5","1",2.3,0,0,0,NA,4,"9/11/17","V","1.31","3.5","1","1.8",NA,NA,NA,NA,NA,NA,"LV3 P1 Q0 #1-2","Y","9/19/17","V",2.13,3.5,"1","1",1.8,NA,NA,NA,NA
"238","LV3 P1 Q0 #1-3","LV3",1,0,"3-Jan","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.36",2,1,1.4,0,0,0,NA,"V","8/29/17","1.36",2,1,1.4,0,0,0,NA,"9/5/17","X",NA,NA,NA,NA,0,0,0,NA,"9/30/17","D",NA,NA,NA,NA,0,0,0,NA,NA,"9/11/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV3 P1 Q0 #1-3","Y","9/19/17","V",1.64,2.1,"1","1",1.2,NA,NA,NA,NA
"239","LV3 P1 Q0 #1-4","LV3",1,0,"4-Jan","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","1.11",3.2,1,1.7,0,0,0,NA,"V","8/29/17","1.11",3.2,1,1.7,0,0,0,NA,"9/5/17","V",1.11,3.2,1,1.7,0,0,0,NA,"9/30/17","V",1.15,"6.5","1",1.7,0,0,0,NA,3.2,"9/11/17","V","1.1","3.2","1","1.7",NA,NA,NA,NA,NA,NA,"LV3 P1 Q0 #1-4","Y","9/19/17","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","LV3 P1 Q0 #2","LV3",1,0,"2","(8/8/17)","V","N","8/8/17","1.64",3.5,1,2.5,0,0,0,NA,"V","8/14/17","2.01",3.5,1,2.5,0,0,0,NA,"V","8/22/17","2.01",3.5,1,2.5,0,0,0,NA,"V","8/29/17","2.01",3.5,1,2.5,0,0,0,NA,"9/5/17","V",2.01,3.5,1,2.5,0,0,0,NA,"9/30/17","V",2.54,"13","1",3,0,0,0,NA,6.5,"9/11/17","V","2.01","3.5","1","2.5",NA,NA,NA,NA,NA,NA,"LV3 P1 Q0 #2","Y","9/19/17","V",1.4,3.2,"1.2",NA,NA,NA,NA,NA,NA
"241","LV3 P1 Q2.5 #2-1","LV3",1,2.5,"1-Feb","(8/22/17)",NA,"N","8/8/17",NA,NA,NA,NA,0,0,0,NA,NA,"8/14/17",NA,NA,NA,NA,0,0,0,NA,"V","8/22/17","0.95",2.5,1,1.2,0,0,0,NA,"V","8/29/17","0.95",2.5,1,1.2,0,0,0,NA,"9/5/17","V",0.95,2.5,1,1.2,0,0,0,NA,"9/30/17","V",2.9,"4.5","1",1.7,0,0,0,NA,3,"9/11/17","V","0.95","2.5","1","1.2",NA,NA,NA,NA,NA,NA,"LV3 P1 Q2.5 #2-1","Y","9/19/17","V",1.23,2.5,"1","1.4",NA,NA,NA,NA,NA
