site,plot,quad,ind,uniqueID,itero.per,emerg.date,date_01.07.2018,phen_01.07.2018,stem.diam_01.07.2018,height_01.07.2018,total.branch_01.07.2018,longest.leaf_01.07.2018,buds_01.07.2018,flrs_01.07.2018,fruits_01.07.2018,longest.fruit_01.07.2018,herb_01.07.2018,notes_01.07.2018,protocol.notes_01.07.2018,canopy.width.largest.rosette_10.07.2018,date_18.07.2018,phen_18.07.2018,stem.diam_18.07.2018,height_18.07.2018,total.branch_18.07.2018,longest.leaf_18.07.2018,buds_18.07.2018,flrs_18.07.2018,fruits_18.07.2018,longest.fruit_18.07.2018,notes_18.07.2018,herb_18.07.2018,protocol.notes_18.07.2018,date_05.08.2018,phen_05.08.2018,stem.diam_05.08.2018,height_05.08.2018,total.branch_05.08.2018,longest.leaf_05.08.2018,buds_05.08.2018,flrs_05.08.2018,fruits_05.08.2018,longest.fruit_05.08.2018,notes_05.08.2018,herb_05.08.2018,protocol.notes_05.08.2018,date_27.08.2018,phen_27.08.2018,height_27.08.2018,total.branch_27.08.2018,longest.leaf_27.08.2018,buds_27.08.2018,flrs_27.08.2018,fruits_27.08.2018,longest.fruit_27.08.2018,notes_27.08.2018,herb_27.08.2018,protocol.notes_27.08.2018
LV3,1.5,NA,68,LV3 P1.5 QNA #68,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,14.1,4,NA,5,2,7,NA,NA,0,NA,8/5/18,P,3.14,16.3,5,2.5,0,0,9,6,herb 2b (3),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,69,LV3 P1.5 QNA #69,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,4.2,1,2.2,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.5,6.5,3,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,V,9.5,3,1.9,NA,NA,NA,NA,herb 1a,1,NA
LV3,1.5,NA,70,LV3 P1.5 QNA #70,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,16,5,NA,3,0,11,NA,NA,0,NA,8/5/18,S,2.31,14.5,2,NA,0,0,11,6.1,dislodged,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,71,LV3 P1.5 QNA #71,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,P,NA,19.5,4,NA,0,0,13,NA,herb 1a,1,NA,8/5/18,SX,NA,NA,NA,2.4,NA,NA,NA,NA,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,72,LV3 P1.5 QNA #72,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.8,1,1.8,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.29,5.6,1,2,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,V,5.2,1,2.1,NA,NA,NA,NA,herb 1a,1,NA
LV3,1.5,NA,73,LV3 P1.5 QNA #73,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.5,1,1.7,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.44,5,1,1.8,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,74,LV3 P1.5 QNA #74,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.6,1,1.9,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,2.01,5.2,1,1.8,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,1.5,NA,75,LV3 P1.5 QNA #75,N,7/18/18,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,V,NA,3.5,1,1.6,NA,NA,NA,NA,herb 1a,1,NA,8/5/18,V,1.9,5,1,NA,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LV3,2,ALL GONE; BANK ERODED AWAY,NA,LV3 P2 QALL GONE; BANK ERODED AWAY #NA,N,2017,7/1/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,1,LVTR1 PNA QNA #1,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,2,LVTR1 PNA QNA #2,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,3,LVTR1 PNA QNA #3,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,4,LVTR1 PNA QNA #4,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,5,LVTR1 PNA QNA #5,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,6,LVTR1 PNA QNA #6,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,7,LVTR1 PNA QNA #7,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,8,LVTR1 PNA QNA #8,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,9,LVTR1 PNA QNA #9,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,10,LVTR1 PNA QNA #10,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,11,LVTR1 PNA QNA #11,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,12,LVTR1 PNA QNA #12,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,13,LVTR1 PNA QNA #13,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,14,LVTR1 PNA QNA #14,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,15,LVTR1 PNA QNA #15,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,16,LVTR1 PNA QNA #16,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,17,LVTR1 PNA QNA #17,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,18,LVTR1 PNA QNA #18,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,19,LVTR1 PNA QNA #19,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,20,LVTR1 PNA QNA #20,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,21,LVTR1 PNA QNA #21,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,22,LVTR1 PNA QNA #22,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,23,LVTR1 PNA QNA #23,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,24,LVTR1 PNA QNA #24,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,25,LVTR1 PNA QNA #25,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR1,NA,NA,26,LVTR1 PNA QNA #26,N,7/1/18,7/1/18,B,NA,5.5,1,NA,7,NA,NA,NA,0,NA,NA,NA,7/18/18,F,NA,12.3,1,NA,5,7,0,NA,NA,0,NA,8/6/18,P,1.01,12,1,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,P,11.5,1,NA,NA,NA,3,NA,"1a, 2b",1.5,NA
LVTR1,NA,NA,27,LVTR1 PNA QNA #27,N,7/1/18,7/1/18,V,NA,3.8,1,0.7,NA,NA,NA,NA,0,NA,NA,1.6,7/18/18,V,NA,3,1,0.9,NA,NA,NA,NA,NA,0,NA,8/6/18,V,0.8,4,1,0.7,NA,NA,NA,NA,NA,0,NA,8/27/18,V,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,28,LVTR1 PNA QNA #28,N,7/1/18,7/1/18,B,NA,10.6,3,NA,24,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,16.3,3,NA,6,3,13,NA,NA,0,NA,8/6/18,P,2.19,19,2,NA,0,0,8,6.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,29,LVTR1 PNA QNA #29,N,7/1/18,7/1/18,B,NA,17,7,NA,51,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,27.2,7,NA,15,17,36,NA,NA,0,NA,8/6/18,P,3.63,27.5,2,NA,0,0,33,7.2,13 branches,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,13 secondary branches,NA,NA
LVTR1,NA,NA,30,LVTR1 PNA QNA #30,N,7/1/18,7/1/18,B,NA,5.8,3,NA,21,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,13.1,4,NA,12,7,7,NA,NA,0,NA,8/6/18,P,1.67,14,3,NA,0,0,7,5,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,31,LVTR1 PNA QNA #31,N,7/1/18,7/1/18,B,NA,8.5,1,NA,14,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,17.3,1,NA,0,3,12,NA,NA,0,NA,8/6/18,P,1.75,16,1,NA,0,0,8,6.7,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,32,LVTR1 PNA QNA #32,N,7/1/18,7/1/18,V,NA,4,1,0.8,NA,NA,NA,NA,0,NA,NA,1.7,7/18/18,V,NA,2.2,1,1.3,NA,NA,NA,NA,NA,0,NA,8/6/18,V,1.23,3,1,1.4,NA,NA,NA,NA,NA,0,NA,8/27/18,V,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,33,LVTR1 PNA QNA #33,N,7/1/18,7/1/18,B,NA,13,5,NA,22,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,16.2,1,NA,15,5,10,NA,NA,0,NA,8/6/18,P,2.21,16.2,5,NA,0,0,12,5.8,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,34,LVTR1 PNA QNA #34,N,7/1/18,7/1/18,V,NA,1.7,1,0.4,NA,NA,NA,NA,0,NA,NA,0.7,7/18/18,V,NA,1.8,5,0.4,NA,NA,NA,NA,NA,0,NA,8/6/18,V,0.52,1.2,1,0.4,NA,NA,NA,NA,NA,0,NA,8/27/18,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,35,LVTR1 PNA QNA #35,N,7/1/18,7/1/18,B,NA,8.6,1,NA,16,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,13.5,6,NA,6,2,3,NA,AM chopped herb 2b,2,NA,8/6/18,F,3.16,15.5,5,NA,8,4,9,8.5,NA,0,NA,8/27/18,S,16.1,5,NA,NA,NA,9,NA,1b,1,NA
LVTR1,NA,NA,36,LVTR1 PNA QNA #36,N,7/1/18,7/1/18,B,NA,7.7,1,NA,16,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,12.3,1,NA,34,1,0,NA,NA,0,NA,8/6/18,F,3.1,15,7,NA,0,2,18,6.3,NA,0,NA,8/27/18,P,15.3,7,NA,NA,NA,18,NA,NA,NA,NA
LVTR1,NA,NA,37,LVTR1 PNA QNA #37,N,7/1/18,7/1/18,B,NA,6,2,NA,13,0,NA,NA,0,NA,NA,NA,7/18/18,F,NA,11.6,4,NA,45,4,1,NA,NA,0,NA,8/6/18,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,lost,0,NA,8/27/18,V,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,38,LVTR1 PNA QNA #38,N,7/1/18,7/1/18,V,NA,2.3,1,0.7,NA,NA,NA,NA,0,NA,NA,2.1,7/18/18,V,NA,2.4,1,1.3,NA,NA,NA,NA,NA,0,NA,8/6/18,V,14.6,3.2,1,1.7,NA,NA,NA,NA,herb 1a,1,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,39,LVTR1 PNA QNA #39,N,7/1/18,7/1/18,B,NA,8.1,6,NA,NA,59,NA,NA,0,NA,NA,NA,7/18/18,F,NA,18.2,6,NA,13,16,38,NA,NA,0,NA,8/6/18,P,3.42,19.2,7,NA,0,0,32,8.1,NA,0,NA,8/27/18,P,16.5,6,NA,NA,NA,15,NA,2b (1),2,NA
LVTR1,NA,NA,40,LVTR1 PNA QNA #40,N,7/1/18,7/1/18,B,NA,11.3,1,NA,NA,14,NA,NA,0,close to flowering,NA,NA,7/18/18,F,NA,3.1,1,NA,17,4,0,NA,AM chopped herb 2b,2,NA,8/6/18,F,2.57,19,5,NA,8,6,23,6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,41,LVTR1 PNA QNA #41,N,7/1/18,7/1/18,F,NA,17.6,20,NA,NA,115,27,NA,0,NA,those on lower side of trail are all flowering!,NA,7/18/18,F,NA,18.5,20,NA,8,12,75,NA,6 chopped branches (2b),2,NA,8/6/18,P,5.16,20.5,3,NA,0,0,68,6.5,"26 branches, herb 2b (1)",2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,42,LVTR1 PNA QNA #42,N,7/1/18,7/1/18,F,NA,16.6,3,NA,NA,14,6,NA,0,NA,NA,NA,7/18/18,F,NA,19,3,NA,2,1,20,NA,NA,0,NA,8/6/18,P,3.19,19,3,NA,0,0,19,7,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,43,LVTR1 PNA QNA #43,N,7/1/18,7/1/18,F,NA,14.8,5,NA,NA,26,16,NA,0,NA,NA,NA,7/18/18,F,NA,16.3,4,NA,6,2,29,NA,NA,0,NA,8/6/18,P,3.77,18,4,NA,0,0,25,6.3,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,44,LVTR1 PNA QNA #44,N,7/1/18,7/1/18,F,NA,11,1,NA,NA,12,3,NA,0,NA,NA,NA,7/18/18,F,NA,14,4,NA,7,7,6,NA,2 VB,0,NA,8/6/18,P,2.42,16,4,NA,0,0,12,7.2,1 VB,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,45,LVTR1 PNA QNA #45,N,7/1/18,7/1/18,F,NA,11,3,NA,NA,12,5,NA,0,NA,NA,NA,7/18/18,F,NA,15.1,3,NA,5,2,11,NA,NA,0,NA,8/6/18,P,2.01,14.2,3,NA,0,0,11,6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,46,LVTR1 PNA QNA #46,N,7/1/18,7/1/18,F,NA,12.5,6,NA,NA,22,3,NA,0,NA,NA,NA,7/18/18,F,NA,18.6,5,NA,5,6,20,NA,NA,0,NA,8/6/18,P,2.79,16.5,4,NA,0,0,18,5.6,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,47,LVTR1 PNA QNA #47,N,7/1/18,7/1/18,F,NA,7.2,2,NA,NA,12,3,NA,0,NA,NA,NA,7/18/18,F,NA,8.5,5,NA,5,3,13,NA,NA,0,NA,8/6/18,P,2.36,9,4,NA,0,0,12,5.3,herb 2b (1),2,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,48,LVTR1 PNA QNA #48,N,7/1/18,7/1/18,F,NA,8.8,4,NA,NA,9,2,NA,0,NA,NA,NA,7/18/18,F,NA,19.3,4,NA,4,6,17,NA,NA,0,NA,8/6/18,P,2.38,19,4,NA,0,0,18,6.5,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,49,LVTR1 PNA QNA #49,N,7/1/18,7/1/18,F,NA,4,1,NA,NA,5,1,NA,0,NA,NA,NA,7/18/18,P,NA,8.9,1,NA,0,0,6,NA,herb 1a,1,NA,8/6/18,P,1.3,9,1,NA,0,0,6,5.4,NA,0,NA,8/27/18,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVTR1,NA,NA,50,LVTR1 PNA QNA #50,N,7/1/18,7/1/18,F,NA,7,2,NA,NA,8,1,NA,0,1 VB,NA,NA,7/18/18,F,NA,14.2,2,NA,4,3,12,NA,1 VB,0,NA,8/6/18,P,3.08,13.8,3,NA,0,0,14,6,1 VB,0,NA,8/27/18,SX/V,14.2,3,2.5,NA,NA,NA,NA,"1VB, 1b",1,NA
LVTR2,NA,NA,1,LVTR2 PNA QNA #1,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,10,LVTR2 PNA QNA #10,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,many new germ in rock pile nearby,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,11,LVTR2 PNA QNA #11,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,many new germ in rock pile nearby,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,12,LVTR2 PNA QNA #12,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,many new germ in rock pile nearby,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,13,LVTR2 PNA QNA #13,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,14,LVTR2 PNA QNA #14,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,15,LVTR2 PNA QNA #15,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
LVTR2,NA,NA,16,LVTR2 PNA QNA #16,N,2017,7/1/18,D,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7/18/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/6/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
