"","uniqueID","site","plot","quad","ind","year","elevation","date","jday","meltdate","jmeltdate","branchdamage","buds","canopywidth","flrs","fruits","height","herb","longestfruit","longestleaf","phen","stemdiam","totalbranch","herb1","herb2","anyherb","buds1"
"1817","LVTR2.25 PNA QNA #23.18","LVTR2.25","NA","NA","23.18",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1818","LVTR2.25 PNA QNA #24.18","LVTR2.25","NA","NA","24.18",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1819","LVTR2.25 PNA QNA #28","LVTR2.25","NA","NA","28",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1820","LVTR2.25 PNA QNA #32","LVTR2.25","NA","NA","32",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1821","LVTR2.25 PNA QNA #35","LVTR2.25","NA","NA","35",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1822","LVTR2.25 PNA QNA #36","LVTR2.25","NA","NA","36",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1823","LVTR2.25 PNA QNA #37","LVTR2.25","NA","NA","37",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1824","LVTR2.25 PNA QNA #39","LVTR2.25","NA","NA","39",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1825","LVTR2.25 PNA QNA #41","LVTR2.25","NA","NA","41",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1826","LVTR2.25 PNA QNA #42","LVTR2.25","NA","NA","42",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1827","LVTR2.25 PNA QNA #45","LVTR2.25","NA","NA","45",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1828","LVTR2.25 PNA QNA #49","LVTR2.25","NA","NA","49",2017,2845,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1829","LVTR2 PNA QNA #58","LVTR2","NA","NA","58",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1830","LVTR2 PNA QNA #59","LVTR2","NA","NA","59",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1831","LVTR2 PNA QNA #61","LVTR2","NA","NA","61",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1832","LVTR2 PNA QNA #62","LVTR2","NA","NA","62",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1833","LVTR2 PNA QNA #63","LVTR2","NA","NA","63",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1834","LVTR2 PNA QNA #64","LVTR2","NA","NA","64",2017,2808,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1835","LVTR1.75 PNA QNA #25","LVTR1.75","NA","NA","25",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1836","LVTR1.75 PNA QNA #28","LVTR1.75","NA","NA","28",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1837","LVTR1.75 PNA QNA #31","LVTR1.75","NA","NA","31",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1838","LVTR1.75 PNA QNA #32","LVTR1.75","NA","NA","32",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1839","LVTR1.75 PNA QNA #35","LVTR1.75","NA","NA","35",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1840","LVTR1.75 PNA QNA #36","LVTR1.75","NA","NA","36",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1841","LVTR1.75 PNA QNA #38","LVTR1.75","NA","NA","38",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1842","LVTR1.75 PNA QNA #39","LVTR1.75","NA","NA","39",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1843","LVTR1.75 PNA QNA #41","LVTR1.75","NA","NA","41",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1844","LVTR1.75 PNA QNA #42","LVTR1.75","NA","NA","42",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1845","LVTR1.75 PNA QNA #43","LVTR1.75","NA","NA","43",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1846","LVTR1.75 PNA QNA #45","LVTR1.75","NA","NA","45",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1847","LVTR1.75 PNA QNA #47","LVTR1.75","NA","NA","47",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1848","LVTR1.75 PNA QNA #48","LVTR1.75","NA","NA","48",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1849","LVTR1.75 PNA QNA #49","LVTR1.75","NA","NA","49",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1850","LVTR1.75 PNA QNA #50","LVTR1.75","NA","NA","50",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1851","LVTR1.75 PNA QNA #52","LVTR1.75","NA","NA","52",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1852","LVTR1.75 PNA QNA #54","LVTR1.75","NA","NA","54",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1853","LVTR1.75 PNA QNA #55","LVTR1.75","NA","NA","55",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1854","LVTR1.75 PNA QNA #56","LVTR1.75","NA","NA","56",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1855","LVTR1.75 PNA QNA #57","LVTR1.75","NA","NA","57",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1856","LVTR1.75 PNA QNA #59","LVTR1.75","NA","NA","59",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1857","LVTR1.75 PNA QNA #60","LVTR1.75","NA","NA","60",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1858","LVTR1.75 PNA QNA #63","LVTR1.75","NA","NA","63",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1859","LVTR1.75 PNA QNA #64","LVTR1.75","NA","NA","64",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1860","LVTR1.75 PNA QNA #65","LVTR1.75","NA","NA","65",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1861","LVTR1.75 PNA QNA #73","LVTR1.75","NA","NA","73",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1862","LVTR1.75 PNA QNA #74","LVTR1.75","NA","NA","74",2017,2773,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1863","LVTR1.5 PNA QNA #70","LVTR1.5","NA","NA","70",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1864","LVTR1.5 PNA QNA #71","LVTR1.5","NA","NA","71",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1865","LVTR1.5 PNA QNA #72","LVTR1.5","NA","NA","72",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1866","LVTR1.5 PNA QNA #73","LVTR1.5","NA","NA","73",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1867","LVTR1.5 PNA QNA #74","LVTR1.5","NA","NA","74",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1868","LVTR1.5 PNA QNA #75","LVTR1.5","NA","NA","75",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1869","LVTR1.5 PNA QNA #96","LVTR1.5","NA","NA","96",2017,2761,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1870","LVTR1 PNA QNA #72","LVTR1","NA","NA","72",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1871","LVTR1 PNA QNA #74","LVTR1","NA","NA","74",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1872","LVTR1 PNA QNA #75","LVTR1","NA","NA","75",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1873","LVTR1 PNA QNA #61","LVTR1","NA","NA","61",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1874","LVTR1 PNA QNA #64","LVTR1","NA","NA","64",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1875","LVTR1 PNA QNA #68","LVTR1","NA","NA","68",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1876","LVTR1 PNA QNA #57","LVTR1","NA","NA","57",2017,2756,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1877","LV1 P1 QNA #1-3","LV1","1","NA","1-3",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1878","LV1 P1 QNA #13-5","LV1","1","NA","13-5",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1879","LV1 P1 QNA #54","LV1","1","NA","54",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1880","LV1 P1 QNA #38-11","LV1","1","NA","38-11",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1881","LV1 P1 QNA #38-12","LV1","1","NA","38-12",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1882","LV1 P1 QNA #38-14","LV1","1","NA","38-14",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1883","LV1 P1 QNA #38-15","LV1","1","NA","38-15",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1884","LV1 P1 QNA #63","LV1","1","NA","63",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1885","LV1 P1 QNA #39-1","LV1","1","NA","39-1",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1886","LV1 P2 QNA #0-11-1","LV1","2","NA","0-11-1",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1887","LV1 P2 QNA #57","LV1","2","NA","57",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1888","LV1 P2 QNA #17-3","LV1","2","NA","17-3",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1889","LV1 P2 QNA #55","LV1","2","NA","55",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1890","LV1 P2 QNA #56","LV1","2","NA","56",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1891","LV1 P2 QNA #19-1","LV1","2","NA","19-1",2017,2593,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1892","LV2 P1 QNA #50","LV2","1","NA","50",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1893","LV2 P1.5 QNA #76","LV2","1.5","NA","76",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1894","LV2 P1.5 QNA #77","LV2","1.5","NA","77",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1895","LV2 P1.5 QNA #80","LV2","1.5","NA","80",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1896","LV2 P1.5 QNA #86","LV2","1.5","NA","86",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1897","LV2 P1.5 QNA #87","LV2","1.5","NA","87",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1898","LV2 P1.5 QNA #89","LV2","1.5","NA","89",2017,2500,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1899","LV3 P1.5 QNA #34","LV3","1.5","NA","34",2017,2353,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1900","LV3 P1.5 QNA #39","LV3","1.5","NA","39",2017,2353,2017-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"1901","LVTR2.5 PNA QNA #1","LVTR2.5","NA","NA","1",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1902","LVTR2.5 PNA QNA #2","LVTR2.5","NA","NA","2",2017,2853,2017-09-01,244,NA,NA,NA,3,NA,2,9,"14",NA,"4.4",NA,"F","1.49",2,0,0,0,NA
"1903","LVTR2.5 PNA QNA #3","LVTR2.5","NA","NA","3",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"4.5",NA,NA,"1.4","V","4.15",2,0,0,0,NA
"1904","LVTR2.5 PNA QNA #4","LVTR2.5","NA","NA","4",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"3.5",NA,NA,"1.2","V","1.62",1,0,0,0,NA
"1905","LVTR2.5 PNA QNA #5","LVTR2.5","NA","NA","5",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1906","LVTR2.5 PNA QNA #6","LVTR2.5","NA","NA","6",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,"1","V","1.5",3,0,0,0,NA
"1907","LVTR2.5 PNA QNA #7","LVTR2.5","NA","NA","7",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1908","LVTR2.5 PNA QNA #8","LVTR2.5","NA","NA","8",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"5.5",NA,NA,"1.5","V","2.16",1,0,0,0,NA
"1909","LVTR2.5 PNA QNA #9","LVTR2.5","NA","NA","9",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1910","LVTR2.5 PNA QNA #10","LVTR2.5","NA","NA","10",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,NA,"0.7","V","1.7",1,0,0,0,NA
"1911","LVTR2.5 PNA QNA #11","LVTR2.5","NA","NA","11",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1912","LVTR2.5 PNA QNA #12","LVTR2.5","NA","NA","12",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1913","LVTR2.5 PNA QNA #13","LVTR2.5","NA","NA","13",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1914","LVTR2.5 PNA QNA #14","LVTR2.5","NA","NA","14",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1915","LVTR2.5 PNA QNA #15","LVTR2.5","NA","NA","15",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1916","LVTR2.5 PNA QNA #16","LVTR2.5","NA","NA","16",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1917","LVTR2.5 PNA QNA #17","LVTR2.5","NA","NA","17",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1918","LVTR2.5 PNA QNA #18","LVTR2.5","NA","NA","18",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1.1","V","2",1,0,0,0,NA
"1919","LVTR2.5 PNA QNA #19","LVTR2.5","NA","NA","19",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"3.5",NA,NA,"0.6","V","1.52",1,0,0,0,NA
"1920","LVTR2.5 PNA QNA #20","LVTR2.5","NA","NA","20",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"3.3",NA,NA,"0.5","V","1.67",1,0,0,0,NA
"1921","LVTR2.5 PNA QNA #21","LVTR2.5","NA","NA","21",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"5.2",NA,NA,"0.6","V","1.58",1,0,0,0,NA
"1922","LVTR2.5 PNA QNA #22","LVTR2.5","NA","NA","22",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1923","LVTR2.5 PNA QNA #23","LVTR2.5","NA","NA","23",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1924","LVTR2.5 PNA QNA #24","LVTR2.5","NA","NA","24",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1925","LVTR2.5 PNA QNA #25","LVTR2.5","NA","NA","25",2017,2853,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1926","LVTR2 PNA QNA #1","LVTR2","NA","NA","1",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1927","LVTR2 PNA QNA #3","LVTR2","NA","NA","3",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"0.6","V","1.27",1,0,0,0,NA
"1928","LVTR2 PNA QNA #4","LVTR2","NA","NA","4",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"0.9","V","3.58",1,0,0,0,NA
"1929","LVTR2 PNA QNA #11","LVTR2","NA","NA","11",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"5.5",NA,NA,"2.2","V","0.82",1,0,0,0,NA
"1930","LVTR2 PNA QNA #12","LVTR2","NA","NA","12",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1931","LVTR2 PNA QNA #13","LVTR2","NA","NA","13",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1932","LVTR2 PNA QNA #14","LVTR2","NA","NA","14",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1933","LVTR2 PNA QNA #17","LVTR2","NA","NA","17",2017,2808,2017-09-01,244,NA,NA,NA,4,NA,1,2,"13",NA,"5",NA,"F","3",3,0,0,0,NA
"1934","LVTR2 PNA QNA #18","LVTR2","NA","NA","18",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"1935","LVTR2 PNA QNA #23","LVTR2","NA","NA","23",2017,2808,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"0.6","V","1",1,0,0,0,NA
"1936","LVTR1 PNA QNA #1","LVTR1","NA","NA","1",2017,2756,2017-09-01,244,NA,NA,NA,7,NA,4,14,"15.2",NA,"6.6",NA,"F","2.95",7,0,0,0,NA
"1937","LVTR1 PNA QNA #2","LVTR1","NA","NA","2",2017,2756,2017-09-01,244,NA,NA,NA,8,NA,7,11,"15",NA,"8",NA,"F","2.99",6,0,0,0,NA
"1938","LVTR1 PNA QNA #3","LVTR1","NA","NA","3",2017,2756,2017-09-01,244,NA,NA,NA,4,NA,3,7,"10.8",NA,"5",NA,"F","1.87",3,0,0,0,NA
"1939","LVTR1 PNA QNA #4","LVTR1","NA","NA","4",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1940","LVTR1 PNA QNA #5","LVTR1","NA","NA","5",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1941","LVTR1 PNA QNA #6","LVTR1","NA","NA","6",2017,2756,2017-09-01,244,NA,NA,NA,4,NA,2,8,"14",NA,"5.1",NA,"F","3.89",5,0,0,0,NA
"1942","LVTR1 PNA QNA #7","LVTR1","NA","NA","7",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1943","LVTR1 PNA QNA #8","LVTR1","NA","NA","8",2017,2756,2017-09-01,244,NA,NA,NA,4,NA,0,7,"14.4",NA,"8",NA,"B","2.79",5,0,0,0,NA
"1944","LVTR1 PNA QNA #9","LVTR1","NA","NA","9",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1945","LVTR1 PNA QNA #10","LVTR1","NA","NA","10",2017,2756,2017-09-01,244,NA,NA,NA,3,NA,1,1,"14.5",NA,"4.4",NA,"F","2.19",5,0,0,0,NA
"1946","LVTR1 PNA QNA #11","LVTR1","NA","NA","11",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1947","LVTR1 PNA QNA #12","LVTR1","NA","NA","12",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1948","LVTR1 PNA QNA #13","LVTR1","NA","NA","13",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1949","LVTR1 PNA QNA #14","LVTR1","NA","NA","14",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1950","LVTR1 PNA QNA #15","LVTR1","NA","NA","15",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,"2.8",NA,NA,"0.6","V","1.27",1,0,0,0,NA
"1951","LVTR1 PNA QNA #16","LVTR1","NA","NA","16",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"1952","LVTR1 PNA QNA #17","LVTR1","NA","NA","17",2017,2756,2017-09-01,244,NA,NA,NA,NA,NA,NA,1,"7.1",NA,"1.6",NA,"P","1.2",2,0,0,0,NA
"1953","LVTR1 PNA QNA #18","LVTR1","NA","NA","18",2017,2756,2017-09-01,244,NA,NA,NA,2,NA,2,1,"5",NA,"1",NA,"F","2.1",1,0,0,0,NA
