,site,plot,quad,ind,uniqueID.19,itero.per.19,emerg.date.19,date_25.07.2019,phen_25.07.2019,stem.diam_25.07.2019,height_25.07.2019,total.branch_25.07.2019,longest.leaf,buds_25.07.2019,flrs_25.07.2019,fruits_25.07.2019,longest.fruit_25.07.2019,herb_25.07.2019,branch.damage_25.07.2019,notes_25.07.2019,protocol.notes_25.07.2019,,date_02.08.2019,phen_02.08.2019,stem.diam_02.08.2019,height_02.08.2019,total.branch_02.08.2019,longest.leaf_02.08.2019,buds_02.08.2019,flrs_02.08.2019,fruits_02.08.2019,longest.fruit_02.08.2019,herb_02.08.2019,branch.damage_02.08.2019,notes_02.08.2019,protocol.notes_02.08.2019,,date_08.08.2019,phen_08.08.2019,stem.diam_08.08.2019,height_08.08.2019,total.branch_08.08.2019,longest.leaf_08.08.2019,buds_08.08.2019,flrs_08.08.2019,fruits_08.08.2019,longest.fruit_08.08.2019,herb_08.08.2019,branch.damage_08.08.2019,notes_08.08.2019,protocol.notes_08.08.2019,date_18.08.2019,phen_18.08.2019,stem.diam_18.08.2019,height_18.08.2019,total.branch_18.08.2019,longest.leaf_18.08.2019,buds_18.08.2019,flrs_18.08.2019,fruits_18.08.2019,longest.fruit_18.08.2019,herb_18.08.2019,branch.damage_18.08.2019,notes_18.08.2019,protocol.notes_18.08.2019,date_28.08.2019,phen_28.08.2019,stem.diam_28.08.2019,height_28.08.2019,total.branch_28.08.2019,longest.leaf_28.08.2019,buds_28.08.2019,flrs_28.08.2019,fruits_28.08.2019,longest.fruit_28.08.2019,herb_28.08.2019,branch.damage_28.08.2019,notes_28.08.2019,protocol.notes_28.08.2019,date_07.09.2019,phen_07.09.2019,stem.diam_07.09.2019,height_07.09.2019,total.branch_07.09.2019,longest.leaf_07.09.2019,buds_07.09.2019,flrs_07.09.2019,fruits_07.09.2019,longest.fruit_07.09.2019,herb_07.09.2019,branch.damage_07.09.2019,notes_07.09.2019,protocol.notes_07.09.2019,date_18.09.2019,phen_18.09.2019,stem.diam_18.09.2019,height_18.09.2019,total.branch_18.09.2019,longest.leaf_18.09.2019,buds_18.09.2019,flrs_18.09.2019,fruits_18.09.2019,longest.fruit_18.09.2019,herb_18.09.2019,branch.damage_18.09.2019,notes_18.09.2019,protocol.notes_18.09.2019,date_28.09.2019,phen_28.09.2019,stem.diam_28.09.2019,height_28.09.2019,total.branch_28.09.2019,longest.leaf_28.09.2019,buds_28.09.2019,flrs_28.09.2019,fruits_28.09.2019,longest.fruit_28.09.2019,herb_28.09.2019,branch.damage_28.09.2019,notes_28.09.2019,protocol.notes_28.09.2019,
,LVTR1.75,NA,NA,57,LVTR1.75 PNA QNA #57,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,F,2.02,20,8,NA,9,3,9,7.8,0,0,NA,NA,9/18/19,F,NA,NA,8,NA,5,1,11,NA,0,0,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,58,LVTR1.75 PNA QNA #58,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,V/X,NA,NA,NA,NA,NA,NA,NA,NA,0,0,may come back,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,59,LVTR1.75 PNA QNA #59,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.58,18.2,2,NA,13,13,5,NA,0,0,NA,NA,,8/8/19,F,NA,NA,2,NA,4,4,11,NA,0,0,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,SX,NA,NA,2,NA,0,0,6,NA,0,0,FOUND,NA,9/7/19,SX,2.03,17.2,2,NA,0,0,5,6,0,0,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,60,LVTR1.75 PNA QNA #60,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,3.69,39.4,12,NA,40,56,97,NA,0,0,NA,NA,,8/8/19,F,NA,NA,12,NA,23,18,113,NA,0,0,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,B,NA,NA,21,NA,5,0,44,NA,0,0,"FOUND, S-->B",NA,9/7/19,B,5.24,24,16,NA,7,0,50,6.7,1.5,1,"herb 1b, 2b",NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,61,LVTR1.75 PNA QNA #61,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,62,LVTR1.75 PNA QNA #62,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,63,LVTR1.75 PNA QNA #63,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.33,19,5,NA,19,18,4,NA,0,0,NA,NA,,8/8/19,F,NA,NA,5,NA,10,12,30,NA,0,0,NA,NA,8/18/19,P,NA,NA,5,NA,0,0,10,NA,0,0,NA,NA,8/28/19,B,NA,NA,14,NA,33,0,8,NA,0,0,NA,NA,9/7/19,F,2.61,17,16,NA,23,5,6,3.5,0,0,NA,NA,9/18/19,F,NA,NA,16,NA,18,6,12,NA,0,0,NA,NA,9/28/19,LOST,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,64,LVTR1.75 PNA QNA #64,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.96,14.6,3,NA,12,6,4,NA,0,0,NA,NA,,8/8/19,F,NA,NA,3,NA,9,6,8,NA,0,0,NA,NA,8/18/19,P,NA,NA,3,NA,0,0,9,NA,0,0,NA,NA,8/28/19,F,NA,NA,6,NA,8,1,6,NA,0,0,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,65,LVTR1.75 PNA QNA #65,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,66,LVTR1.75 PNA QNA #66,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,V,1.87,4.9,2,1.7,0,0,0,NA,0,0,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,drying up,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,B,2.9,5.3,5,NA,4,0,0,NA,1,0,herb 1a,NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR1.75,NA,NA,67,LVTR1.75 PNA QNA #67,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,68,LVTR1.75 PNA QNA #68,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,69,LVTR1.75 PNA QNA #69,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,4.2,8.5,8,NA,21,0,0,NA,0,1,"FOUND, AM broken",NA,8/18/19,B,NA,NA,8,NA,6,0,0,NA,1.5,1,2b (1) 1b,NA,8/28/19,V,NA,NA,11,NA,0,0,0,NA,1,0,"herb 1b, B-->V",NA,9/7/19,V,3.48,11,24,2.4,NA,NA,NA,NA,1.5,1,"mutant, herb 2b, 1b",NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,"herb 1b, 2c",NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR1.75,NA,NA,70,LVTR1.75 PNA QNA #70,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,71,LVTR1.75 PNA QNA #71,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,72,LVTR1.75 PNA QNA #72,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,73,LVTR1.75 PNA QNA #73,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,B,NA,NA,4,NA,8,1,0,NA,1,0,"FOUND, 1 VB, 1b",NA,8/28/19,F,NA,NA,4,NA,5,3,3,NA,0,0,1 VB + 1 dead VB (from last yr?),NA,9/7/19,F,3.91,15.2,4,NA,5,2,8,7.2,0,0,1 VB,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,74,LVTR1.75 PNA QNA #74,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.62,10.3,6,NA,18,12,0,NA,0,0,NA,NA,,8/8/19,F,NA,NA,6,NA,12,4,8,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"drying up, 2b (1)",NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,SX,2.3,7,5,NA,0,0,0,NA,0,0,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.75,NA,NA,75,LVTR1.75 PNA QNA #75,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,70,LVTR1.5 PNA QNA #70,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.5,15,4,NA,9,5,4,NA,0,0,NA,,,8/8/19,F,NA,NA,4,NA,9,5,6,NA,0,0,NA,NA,8/18/19,P,NA,NA,4,NA,0,0,4,NA,0,0,NA,NA,8/28/19,X/V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,may come back,NA,9/7/19,SX,1.22,NA,1,NA,0,0,0,NA,0,0,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,71,LVTR1.5 PNA QNA #71,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.59,13.6,5,NA,4,3,19,NA,2,1,AM broken at the top (2a),,,8/8/19,P,NA,NA,5,NA,2,0,18,NA,0,0,NA,NA,8/18/19,P,NA,NA,5,NA,0,0,12,NA,0,0,NA,NA,8/28/19,B,NA,NA,8,NA,12,0,11,NA,0,0,new growth,NA,9/7/19,F,2.64,13,9,NA,20,8,11,6.3,0,0,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,72,LVTR1.5 PNA QNA #72,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,3.07,11.4,4,NA,7,6,8,NA,0,0,NA,,,8/8/19,F,NA,NA,4,NA,5,1,8,NA,1.5,1,"1a, 1 br broken",NA,8/18/19,S,NA,NA,4,NA,0,1,2,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX/V,1.25,8,6,NA,0,0,2,4.8,0,0,4 VB,NA,9/18/19,SX/V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,SX/V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR1.5,NA,NA,73,LVTR1.5 PNA QNA #73,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,4.73,31,21,NA,18,20,64,NA,1.5,1,"AM broken, 5 broken at very top (1a, 2a)",,,8/8/19,F,NA,NA,21,NA,10,5,46,NA,2,1,2b (4 br),NA,8/18/19,S,NA,NA,21,NA,0,0,41,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,4.75,20.5,6,NA,0,0,20,7.7,1,0,"some branches may have fallen, herb 1b",NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,74,LVTR1.5 PNA QNA #74,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.66,17.2,2,NA,5,6,9,NA,0,0,NA,,,8/8/19,F,NA,NA,2,NA,2,1,7,NA,1,0,1a,NA,8/18/19,S,NA,NA,2,NA,0,0,6,NA,0,0,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,75,LVTR1.5 PNA QNA #75,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,1.85,20.3,1,NA,3,4,11,NA,1,0,1a,,,8/8/19,F,NA,NA,1,NA,3,2,11,NA,0,0,NA,NA,8/18/19,S,NA,NA,1,NA,0,0,9,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,2.17,18.6,1,NA,0,0,9,7.2,1,0,herb 1b,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1.5,NA,NA,96,LVTR1.5 PNA QNA #96,N,8/2/19,7/26/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,F,2.29,11.6,2,NA,7,3,1,NA,1.5,1,"1a, AM 2b",,,8/8/19,F,NA,NA,2,NA,6,3,4,NA,1,0,1a,NA,8/18/19,S,NA,NA,2,NA,0,0,1,NA,1,0,1B,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX/V,2.77,10.5,6,NA,0,0,0,NA,0,0,4 VB,NA,9/18/19,SX/V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,SX/V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR1,NA,NA,26,LVTR1 PNA QNA #26,N,7/26/19,7/26/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1,NA,NA,27,LVTR1 PNA QNA #27,N,7/26/19,7/26/19,V,0.35,2,1,0.7,NA,NA,NA,NA,0,0,NA,NA,,8/2/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,,8/8/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/7/19,V,0.97,3.3,1,1.2,NA,NA,NA,NA,0,0,NA,NA,9/18/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9/28/19,V,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,
,LVTR1,NA,NA,71,LVTR1 PNA QNA #71,N,7/26/19,7/26/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1,NA,NA,28,LVTR1 PNA QNA #28,N,7/26/19,7/26/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1,NA,NA,29,LVTR1 PNA QNA #29,N,7/26/19,7/26/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LVTR1,NA,NA,72,LVTR1 PNA QNA #72,N,7/26/19,7/26/19,F,2.87,18.5,4,NA,16,21,1,NA,0,0,NA,NA,,8/2/19,F,NA,NA,5,NA,8,9,20,NA,0,0,NA,NA,,8/8/19,F,NA,NA,5,NA,8,1,19,NA,0,0,NA,NA,8/18/19,S,NA,NA,5,NA,0,0,15,NA,2,1,2a (2),NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,3.23,18.2,4,NA,0,0,15,7,0,0,NA,NA,9/18/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
